Date,Apple,Amazon,IBM
11/9/2016,109.9548031,771.88,152.0985746
11/10/2016,106.8905864,742.38,157.4138209
11/11/2016,107.5252462,739.01,158.4454307
11/14/2016,104.8279422,719.07,155.4390251
11/15/2016,106.2162604,743.24,155.8909684
11/16/2016,109.0722293,746.49,156.5001094
11/17/2016,109.0325631,756.4,157.001177
11/18/2016,109.1416453,760.16,157.5808434
11/21/2016,110.7977106,780,159.9191588
11/22/2016,110.8671265,785.33,159.8209103
11/23/2016,110.3018826,780.12,159.1429953
11/25/2016,110.8572099,780.37,160.2826785
11/28/2016,110.6390456,766.77,161.6385084
11/29/2016,110.5299635,762.52,160.6658478
11/30/2016,109.597807,750.57,159.3787918
12/1/2016,108.5764014,743.65,157.0208267
12/2/2016,108.9829803,740.34,157.2173238
12/5/2016,108.1995722,759.36,157.0404764
12/6/2016,109.0325631,764.72,157.541544
12/7/2016,110.1035515,770.42,161.9037795
12/8/2016,111.1844564,767.33,162.4637962
12/9/2016,112.9991866,768.66,163.6034793
12/12/2016,112.3546103,760.12,162.6013442
12/13/2016,114.2288399,774.34,165.3424786
12/14/2016,114.2288399,768.82,165.5586254
12/15/2016,114.8535831,761,165.0772075
12/16/2016,115.0023315,757.77,163.8098013
12/19/2016,115.6667409,766,163.760677
12/20/2016,115.9741542,771.22,164.6645636
12/21/2016,116.0832364,770.6,164.3992926
12/22/2016,115.3196613,766.34,164.1340215
12/23/2016,115.5477422,760.59,163.7901516
12/27/2016,116.2815675,771.4,164.2126203
12/28/2016,115.7857396,772.13,163.2792591
12/29/2016,115.7559899,765.15,163.6820782
12/30/2016,114.8535831,749.87,163.082762
